0.150000	0.330000	एक
0.330000	0.600000	आदमी
0.630000	0.870000	!SIL
0.870000	1.050000	हुआ
1.050000	1.140000	है
1.530000	1.830000	पीछे
1.830000	1.950000	एक
1.950000	2.100000	ए
2.100000	2.250000	टी
2.250000	2.400000	एम
2.400000	2.550000	है
3.690000	3.900000	!SIL
3.930000	3.960000	ए
3.960000	4.080000	टी
4.080000	4.200000	एम
4.200000	4.470000	लिखा
4.470000	4.560000	हुआ
4.560000	4.620000	है
4.620000	4.860000	उसमें
5.130000	5.580000	बैंक
5.610000	5.790000	!SIL
6.000000	6.390000	बैंक
7.140000	7.290000	यहाँ
7.290000	7.410000	एक
7.410000	7.650000	आदमी
7.650000	7.950000	साइकिल
7.980000	8.070000	से
8.070000	8.130000	!SIL
8.130000	8.400000	है
9.450000	9.870000	समान
9.870000	10.230000	निकाल
10.230000	10.380000	रहा
10.380000	10.500000	है
