0.000000	0.480000	!SIL
0.510000	0.750000	इंहा
0.840000	0.900000	!SIL
0.990000	1.260000	सुघ्घर
1.500000	1.650000	!SIL
1.770000	1.920000	मन
1.950000	2.340000	!SIL
2.400000	2.610000	हे
2.790000	3.120000	!SIL
3.150000	3.360000	मन
3.360000	3.750000	हे
3.750000	4.380000	!SIL
4.440000	4.800000	एक
4.860000	5.010000	जन
5.010000	5.070000	का
5.100000	5.550000	कंबल
5.760000	5.940000	!SIL
5.970000	6.390000	हे
6.750000	7.260000	इहां
7.680000	8.040000	बड़े
8.040000	8.370000	आराम
8.370000	8.550000	से
8.550000	8.670000	रह
8.670000	9.060000	सकत
9.060000	9.480000	हे
