0.060000	0.090000	ए
0.090000	0.120000	ई
0.120000	0.390000	स्कूल
0.930000	0.960000	!SIL
1.080000	1.350000	एक
1.350000	1.530000	से
1.530000	1.890000	बारह
1.950000	2.100000	बजे
2.100000	2.760000	!SIL
2.910000	2.940000	!SIL
2.940000	2.970000	!SIL
3.240000	4.380000	!SIL
4.380000	4.530000	के
4.530000	4.680000	भी
4.680000	5.130000	कॉलेज
5.130000	5.400000	हो
5.400000	5.550000	!SIL
5.580000	5.850000	दस
5.850000	5.970000	के
6.000000	6.270000	बाद
6.270000	6.540000	से
7.080000	7.680000	शिक्षक
7.740000	7.890000	!SIL
7.890000	8.190000	लोग
8.190000	8.520000	स्कूल
8.520000	8.700000	के
8.700000	8.790000	आगे
9.300000	9.450000	!SIL
10.320000	10.530000	!SIL
10.560000	10.830000	!SIL
10.830000	11.130000	करा
11.130000	11.310000	था
11.310000	11.520000	लोग
