0.060000	0.330000	এটা
0.330000	0.510000	তো
0.510000	0.960000	একদম
0.960000	1.020000	এই
1.020000	1.260000	একটা
1.290000	1.740000	ফরেস্ট
1.740000	1.980000	মনে
2.010000	2.220000	!SIL
2.220000	2.760000	চারিদিকে
2.760000	3.300000	গাছ
3.300000	3.450000	আর
3.450000	3.990000	গাছ
3.990000	4.260000	এখানে
4.260000	4.530000	একটা
4.530000	4.980000	বোর্ড
4.980000	5.100000	এ
5.130000	5.370000	অনেক
5.370000	5.640000	কিছু
5.640000	6.000000	লেখা
6.000000	6.240000	আছে
6.240000	6.630000	ইউ
6.630000	6.930000	আর
6.930000	7.380000	হিয়ার
7.770000	8.610000	সেখানে
8.940000	9.420000	বিয়ার
9.420000	9.510000	এর
9.510000	9.990000	ছবি
9.990000	10.740000	রয়েছে
