0.060000	0.330000	यहाँ
0.330000	0.510000	पर
0.510000	0.630000	एक
0.630000	0.930000	भारी
0.930000	1.110000	सा
1.110000	1.350000	ब्रिज
1.350000	1.650000	जैसा
1.650000	1.860000	कुछ
1.890000	2.160000	देखा
2.160000	2.280000	जा
2.280000	2.610000	सकता
2.610000	2.760000	है
2.760000	3.090000	ऊपर
3.090000	3.360000	कुछ
3.360000	3.390000	!SIL
3.450000	3.810000	जैसा
3.810000	4.050000	बना
4.050000	4.260000	हुआ
4.260000	4.320000	है
4.320000	4.650000	जिसका
4.920000	4.950000	!SIL
4.980000	5.220000	हरा
5.220000	5.370000	है
