0.570000	0.720000	इ
0.720000	1.020000	एगो
1.050000	1.410000	!SIL
1.440000	1.830000	रोटी
1.830000	1.980000	ह
1.980000	2.100000	और
2.100000	2.460000	चटनी
2.460000	2.820000	रख
2.820000	3.240000	हवे
3.240000	3.660000	प्लेट
3.660000	3.870000	मे
3.870000	4.200000	रखल
4.200000	4.380000	बा
4.380000	4.650000	एकरा
4.650000	4.950000	ऊपर
4.950000	5.340000	प्लेट
5.340000	5.490000	के
5.490000	5.790000	ऊपर
5.790000	6.120000	एगो
6.180000	6.510000	केरा
6.510000	6.630000	के
6.630000	6.990000	पत्ता
6.990000	7.140000	भी
7.140000	7.320000	बा
7.320000	7.560000	दुगो
7.560000	7.920000	गिलास
7.920000	8.280000	रखल
8.280000	8.580000	बा
