0.060000	0.210000	और
0.210000	0.420000	यहां
0.420000	0.570000	पे
0.570000	0.960000	कुछ
1.260000	1.290000	!SIL
1.350000	1.620000	लोग
1.620000	1.710000	है
1.710000	1.890000	और
2.070000	2.100000	!SIL
2.220000	2.370000	है
2.370000	2.550000	यहां
2.580000	2.700000	पे
2.700000	2.970000	देखने
2.970000	3.030000	मे
3.030000	3.240000	बहुत
3.240000	3.360000	ही
3.360000	3.420000	!SIL
3.570000	3.690000	है
4.080000	4.230000	और
4.230000	4.410000	यहां
4.410000	4.590000	पर
4.590000	4.830000	एक
4.830000	5.310000	साइकिल
5.310000	5.430000	है
5.820000	5.850000	!SIL
6.240000	6.480000	और
6.480000	6.660000	यहां
6.660000	6.780000	पे
6.780000	7.050000	आगे
7.050000	7.200000	मे
7.200000	7.590000	डलिया
7.590000	7.890000	लगे
7.890000	8.040000	हुए
8.040000	8.100000	है
8.100000	8.160000	इस
8.190000	8.610000	साइकिल
8.610000	8.730000	मे
8.730000	8.880000	और
8.910000	9.120000	!SIL
9.120000	9.420000	है
9.420000	9.780000	देखने
9.780000	9.930000	मे
9.930000	10.110000	!SIL
10.110000	10.230000	ही
10.320000	10.350000	!SIL
10.410000	10.590000	लग
10.590000	10.890000	रहे
10.890000	11.040000	है
