0.000000	0.630000	!SIL
0.630000	0.780000	और
0.780000	0.900000	!SIL
1.020000	1.410000	देखने
1.410000	1.500000	के
1.500000	1.680000	लिए
1.770000	2.100000	काफी
2.100000	2.340000	लोग
2.340000	2.400000	आए
2.400000	2.490000	हैं
2.490000	2.580000	ये
3.000000	3.360000	जो
3.360000	3.510000	!SIL
3.720000	3.900000	हैं
3.900000	4.020000	ये
4.020000	4.350000	काफी
4.350000	4.590000	दूर
4.680000	4.770000	तक
4.770000	4.800000	!SIL
4.800000	5.040000	सारे
5.040000	5.190000	लोग
5.190000	5.490000	काफी
5.490000	5.850000	कष्ट
5.880000	6.030000	से
6.330000	6.360000	!SIL
6.540000	6.660000	हैं
6.900000	7.020000	!SIL
7.050000	7.350000	बारी
7.350000	7.620000	आने
7.620000	7.740000	का
7.740000	7.920000	ये
7.920000	8.220000	सारे
8.220000	8.460000	लोग
8.460000	8.790000	!SIL
