0.060000	0.360000	इन
0.360000	0.870000	लकड़ी
0.870000	0.990000	के
1.050000	1.260000	!SIL
1.320000	1.680000	बना
1.680000	1.890000	है
1.890000	2.130000	और
2.130000	2.610000	पीछे
2.610000	2.730000	एक
2.730000	3.030000	हरा
3.030000	3.330000	कलर
3.360000	3.480000	का
3.480000	3.630000	भी
3.630000	3.960000	मैट
3.990000	4.290000	है
4.950000	5.310000	बहुत
5.310000	5.700000	सारे
5.700000	6.180000	पाइप
6.180000	6.600000	हैं
7.020000	7.620000	!SIL
7.620000	7.680000	भी
7.680000	7.890000	जल
7.890000	8.220000	रही
8.220000	8.460000	हैं
