0.030000	0.390000	ಮತ್ತೆ
0.660000	1.050000	ಹಚ್ಚ
1.050000	1.410000	ಹಸಿರು
1.410000	1.890000	ಮರಗಳು
1.920000	2.520000	!SIL
2.580000	2.850000	ಮತ್ತೆ
3.270000	3.630000	!SIL
3.720000	4.260000	!SIL
4.350000	4.530000	!SIL
4.590000	4.950000	ಬಿಲ್ಡಿಂಗ್
4.980000	5.490000	!SIL
5.790000	6.090000	ಮತ್ತೆ
6.090000	6.420000	ಆಟೋ
6.420000	6.600000	!SIL
6.630000	7.230000	!SIL
7.380000	7.920000	ಕಾರ್
7.920000	8.310000	ಸ್ಟಾಪ್
8.310000	8.700000	ಆಗದೆ
9.150000	9.600000	ಬಿಲ್ಡಿಂಗ್
9.600000	10.020000	ಒಳಗೆ
10.200000	10.470000	ಕಾರ್
10.470000	10.980000	!SIL
