0.060000	0.270000	এটি
0.270000	0.720000	একটি
0.720000	1.170000	রাস্তার
1.170000	1.470000	ছবি
1.470000	1.770000	যেখানে
1.770000	1.950000	একটি
1.950000	2.220000	সাদা
2.220000	2.370000	রঙের
2.370000	2.550000	!SIL
2.730000	2.940000	দেখা
2.940000	3.210000	যাচ্ছে
3.210000	3.510000	!SIL
3.510000	3.750000	একটি
3.750000	4.050000	!SIL
4.110000	4.440000	রয়েছে
4.440000	4.830000	যেখানে
4.830000	4.950000	!SIL
4.950000	5.250000	!SIL
5.280000	5.880000	ডিজিটাল
5.910000	6.510000	!SIL
6.630000	7.050000	!SIL
7.080000	7.440000	লেখা
7.440000	7.830000	রয়েছে
7.830000	7.860000	!SIL
