0.390000	0.420000	!SIL
0.450000	0.630000	एक
0.630000	1.170000	मंदिर
1.170000	1.350000	है
1.410000	1.590000	और
1.590000	2.010000	मंदिर
2.010000	2.160000	के
2.460000	2.490000	!SIL
2.550000	2.700000	से
2.700000	2.910000	लग
2.910000	3.120000	रहा
3.120000	3.270000	है
3.270000	3.510000	कि
3.600000	3.840000	ये
4.170000	4.230000	ये
4.320000	4.440000	!SIL
4.440000	4.560000	का
4.740000	5.160000	मंदिर
5.160000	5.280000	हो
5.280000	5.730000	सकता
5.730000	5.910000	है
6.210000	6.240000	!SIL
6.270000	6.900000	हिंदू
6.960000	7.050000	!SIL
7.080000	7.200000	के
7.440000	7.470000	!SIL
7.530000	7.740000	के
8.070000	8.310000	!SIL
8.400000	8.610000	का
9.030000	9.060000	!SIL
9.120000	9.330000	में
9.420000	9.780000	बहुत
9.780000	9.810000	!SIL
9.840000	10.470000	है
