0.150000	0.450000	आते
0.450000	0.600000	जाते
0.600000	0.630000	ए
0.630000	0.840000	यहाँ
0.930000	1.200000	बहुत
1.200000	1.380000	ए
1.410000	1.680000	किये
1.680000	1.890000	गए
1.920000	1.980000	है
1.980000	2.220000	यहाँ
2.220000	2.340000	पे
2.340000	2.580000	!SIL
2.640000	2.970000	काट
2.970000	3.180000	की
3.210000	3.420000	!SIL
3.570000	4.110000	!SIL
4.140000	4.290000	भी
4.290000	4.620000	लगी
4.620000	4.830000	हुई
4.830000	4.920000	है
5.190000	5.400000	यहाँ
5.400000	5.490000	पे
5.520000	5.760000	बहुत
5.760000	6.180000	!SIL
6.240000	6.810000	हुए
6.810000	6.870000	है
6.870000	7.170000	साथ
7.170000	7.230000	ही
7.230000	7.440000	यहाँ
7.440000	7.560000	पे
7.590000	7.980000	!SIL
7.980000	8.130000	के
8.400000	9.000000	!SIL
9.090000	9.240000	गए
9.240000	9.480000	है
