0.030000	0.270000	यह
0.270000	0.480000	एक
0.540000	0.990000	मंदिर
0.990000	1.230000	है
1.590000	1.830000	और
1.890000	2.190000	मंदिर
2.190000	2.310000	के
2.310000	2.580000	बगल
2.580000	2.730000	में
2.730000	2.940000	एक
2.940000	3.210000	पेड़
3.210000	3.450000	है
3.870000	4.290000	बहुत
4.290000	4.320000	!SIL
4.740000	5.070000	अच्छा
5.070000	5.430000	मंदिर
5.430000	5.550000	है
5.550000	6.030000	सुन्दर
6.030000	6.420000	मंदिर
6.420000	6.630000	है
6.960000	7.110000	एक
7.170000	7.530000	मंदिर
7.530000	7.890000	पेंट
7.890000	8.070000	की
8.070000	8.340000	हुई
8.340000	8.520000	है
