0.000000	0.270000	!SIL
0.540000	1.080000	डेरी
1.230000	1.380000	!SIL
1.380000	1.710000	डेरी
1.890000	1.920000	!SIL
2.010000	2.100000	का
2.130000	2.490000	फोटो
2.490000	2.610000	हैं
2.610000	2.880000	!SIL
3.030000	3.240000	नाम
3.240000	3.570000	!SIL
3.570000	3.600000	!SIL
3.630000	3.930000	डेरी
3.930000	4.260000	एंड
4.650000	5.070000	डेरी
5.220000	5.670000	!SIL
5.820000	6.390000	नाम
6.390000	6.570000	हैं
6.570000	6.810000	!SIL
6.870000	7.140000	कुछ
7.500000	7.560000	!SIL
7.650000	7.860000	दिख
7.860000	8.070000	रहे
8.070000	8.190000	है
8.190000	8.460000	!SIL
