0.150000	0.450000	एक
0.450000	1.110000	तस्वीर
1.110000	1.560000	में
2.130000	2.760000	अंगूर
2.760000	3.270000	हैं
3.270000	3.630000	एक
3.630000	3.960000	में
3.960000	4.410000	पेड़
4.410000	4.920000	पौधे
4.920000	5.160000	हैं
5.160000	5.400000	और
5.400000	5.610000	एक
5.670000	6.030000	में
6.210000	6.600000	एक
6.630000	6.870000	!SIL
7.410000	7.860000	लड़की
7.860000	8.190000	बनी
8.190000	8.490000	हुई
8.490000	8.790000	है
9.300000	9.510000	ये
9.510000	10.020000	सफ़ेद
10.020000	10.170000	रंग
10.170000	10.230000	के
