0.300000	0.600000	!SIL
0.660000	0.690000	!SIL
1.080000	1.140000	!SIL
1.260000	1.530000	!SIL
1.530000	1.560000	!SIL
1.680000	2.040000	!SIL
2.220000	2.280000	!SIL
3.000000	3.150000	!SIL
3.360000	3.390000	!SIL
3.390000	3.420000	!SIL
3.450000	3.480000	!SIL
3.480000	3.570000	!SIL
3.570000	3.600000	!SIL
3.600000	3.810000	!SIL
4.170000	4.200000	!SIL
4.410000	4.830000	!SIL
5.460000	5.520000	!SIL
6.180000	6.210000	!SIL
6.780000	6.810000	!SIL
7.380000	7.410000	!SIL
7.410000	7.560000	!SIL
7.650000	7.710000	!SIL
7.950000	8.370000	!SIL
8.430000	8.460000	!SIL
8.850000	8.940000	!SIL
9.840000	9.870000	!SIL
10.080000	10.140000	!SIL
10.230000	10.440000	!SIL
10.530000	10.890000	!SIL
11.130000	11.160000	!SIL
12.030000	12.060000	!SIL
