0.060000	0.360000	এখানে
0.360000	0.570000	একটি
0.570000	0.900000	বাস
0.900000	1.050000	কে
1.050000	1.380000	দাঁড়িয়ে
1.380000	1.770000	থাকতে
1.770000	2.040000	দেখা
2.040000	2.400000	যাচ্ছে
2.400000	2.520000	!SIL
2.820000	3.030000	এই
3.030000	3.510000	!SIL
3.570000	3.930000	অনেক
3.930000	4.530000	পুরনো
4.590000	4.980000	এবং
5.310000	5.340000	!SIL
5.340000	5.520000	!SIL
5.550000	6.000000	!SIL
6.030000	6.450000	গেছে
6.450000	6.480000	!SIL
6.840000	7.080000	এই
7.080000	7.410000	বাস
7.410000	7.710000	টি
7.710000	8.130000	নীল
8.190000	8.400000	ও
8.400000	8.790000	সাদা
8.790000	8.970000	রং
8.970000	9.300000	করা
9.330000	9.540000	হয়ে
9.540000	9.900000	আছে
