0.060000	0.270000	एक
0.270000	0.540000	बड़ा
0.540000	0.810000	सा
0.870000	1.200000	जो
1.230000	1.860000	मकान
1.890000	1.920000	!SIL
2.310000	2.520000	!SIL
2.670000	2.910000	हुई
2.910000	3.120000	है
3.150000	3.480000	और
3.540000	3.900000	जो
3.900000	3.930000	!SIL
4.020000	4.320000	लगा
4.320000	4.710000	हुआ
5.070000	5.130000	है
5.340000	5.370000	!SIL
5.400000	5.820000	अंदर
5.880000	6.090000	कुछ
6.090000	6.330000	हरे
6.330000	6.660000	भरे
6.870000	6.900000	!SIL
6.960000	7.350000	पौधे
7.350000	7.560000	भी
7.560000	7.740000	हैं
7.800000	8.040000	और
8.040000	8.490000	बादल
8.490000	8.790000	!SIL
8.940000	9.420000	काले
9.450000	9.630000	है
