0.000000	0.450000	माला
0.510000	1.260000	!SIL
1.320000	1.800000	मिरची
1.800000	2.160000	दिसत
2.160000	2.580000	आहे
3.030000	3.540000	मिरची
3.540000	3.840000	ही
4.290000	4.800000	हिरव्या
5.160000	5.820000	रंगाची
5.820000	6.240000	आहे
6.630000	6.870000	एक
6.870000	7.380000	व्यक्ति
7.680000	7.890000	त्या
7.890000	8.430000	मिरच्या
8.520000	9.000000	साइड
9.000000	9.210000	ला
9.270000	9.720000	!SIL
9.780000	10.140000	ठेवत
10.170000	10.560000	आहे
11.310000	11.790000	मिरची
11.790000	12.030000	ही
12.150000	12.630000	शेतात
12.630000	13.110000	उगवली
13.110000	13.500000	जाते
