0.030000	0.240000	ఇది
0.240000	0.540000	రెడ్
0.540000	1.020000	కలర్
1.290000	1.620000	బోర్డు
1.620000	1.830000	తోటి
1.860000	2.220000	పెట్టి
2.220000	2.460000	లైట్
2.460000	2.670000	లతో
3.060000	3.420000	!SIL
3.510000	3.810000	చాలా
3.810000	4.200000	బాగా
4.200000	4.590000	ఉన్నది
4.650000	4.770000	ఇది
4.770000	4.980000	సెల్
4.980000	5.190000	ఫోన్
5.190000	5.310000	కి
5.310000	6.060000	సంబందించిన
6.060000	6.510000	షాప్
6.600000	7.020000	ఇది
7.110000	7.470000	నాలుగు
7.470000	7.680000	రోడ్డు
7.680000	8.100000	లకు
8.310000	8.490000	!SIL
8.700000	9.090000	ఉన్నది
9.120000	9.300000	ఇది
9.630000	9.660000	!SIL
9.930000	10.260000	చాల
10.260000	10.500000	!SIL
10.710000	10.740000	!SIL
