0.060000	0.210000	हे
0.210000	0.390000	जे
0.390000	0.750000	चित्र
0.750000	1.140000	आहे
1.590000	1.740000	ते
1.740000	2.430000	मजुरांचे
2.430000	2.820000	चित्र
2.820000	3.180000	आहे
3.210000	3.480000	!SIL
4.260000	4.710000	मजूर
4.710000	5.040000	आपल्या
5.040000	5.700000	डोक्यावर
5.700000	6.090000	पोते
6.090000	6.570000	घेवून
7.020000	7.050000	!SIL
7.260000	7.560000	ट्रक
7.560000	7.860000	मध्ये
7.860000	8.310000	टाकत
8.310000	8.610000	आहे
8.610000	8.850000	आणि
8.850000	9.360000	त्यांनी
9.720000	10.140000	!SIL
10.230000	10.410000	एक
10.500000	10.770000	!SIL
10.800000	11.370000	लावलेली
11.370000	11.550000	आहे
11.550000	11.730000	त्या
11.760000	12.360000	!SIL
12.360000	12.510000	ते
12.510000	12.750000	लोक
12.750000	13.050000	जात
13.050000	13.320000	आहे
