0.030000	0.330000	इसके
0.330000	0.900000	आसपास
0.900000	1.200000	बहुत
1.230000	1.560000	सारी
1.560000	2.040000	बिल्डिंग
2.040000	2.190000	और
2.190000	2.430000	घर
2.430000	2.700000	बने
2.700000	3.000000	हुए
3.000000	3.240000	हैं
3.540000	3.900000	इसके
3.930000	4.290000	!SIL
4.320000	4.680000	बीच
4.680000	4.860000	में
4.860000	5.040000	एक
5.070000	5.490000	!SIL
5.490000	5.580000	है
5.580000	6.000000	जिसमें
6.000000	6.270000	तार
6.270000	6.540000	लगे
6.540000	6.630000	हुए
6.630000	6.720000	हैं
6.720000	6.930000	जो
6.930000	7.290000	काले
7.290000	7.500000	रंग
7.500000	7.710000	के
7.710000	7.890000	हैं
