0.060000	0.240000	यहाँ
0.240000	0.420000	कोई
0.420000	0.750000	बैंक
0.750000	0.930000	है
0.930000	1.110000	जो
1.110000	1.410000	बंद
1.410000	1.650000	है
2.160000	2.550000	और
2.610000	2.940000	लोहे
2.940000	3.090000	का
3.090000	3.240000	!SIL
3.330000	3.690000	लगा
3.690000	3.840000	हुआ
3.840000	3.900000	है
3.930000	4.080000	जो
4.140000	4.350000	ब्लैक
4.350000	4.620000	कलर
4.710000	4.860000	से
4.920000	5.160000	!SIL
5.160000	5.430000	हुआ
5.430000	5.610000	है
6.210000	6.450000	और
6.450000	6.690000	एक
6.690000	6.990000	रेड
7.050000	7.350000	कलर
7.350000	7.620000	का
7.890000	8.160000	बोर्ड
8.160000	8.370000	लगा
8.370000	8.580000	हुआ
8.580000	8.700000	है
8.730000	8.970000	!SIL
9.030000	9.240000	कुछ
9.240000	9.600000	लिखा
9.600000	9.840000	हुआ
9.840000	10.050000	है
