0.030000	0.300000	রেলের
0.300000	0.540000	!SIL
0.780000	1.050000	দেখতে
1.080000	1.230000	পাওয়া
1.230000	1.770000	যাচ্ছে
1.770000	1.980000	!SIL
2.040000	2.340000	কিছু
2.340000	2.520000	রেল
2.520000	2.760000	লাইন
2.760000	3.030000	দেখতে
3.060000	3.210000	পাওয়া
3.210000	3.630000	যাচ্ছে
3.630000	4.110000	একটা
4.380000	4.770000	!SIL
4.800000	5.160000	সেখানে
5.190000	5.610000	!SIL
5.670000	5.910000	কিছু
5.910000	6.420000	বাড়ির
6.420000	6.660000	!SIL
6.720000	7.050000	দেখতে
7.050000	7.230000	পাওয়া
7.230000	7.590000	যাচ্ছে
