0.060000	0.210000	ए
0.210000	0.570000	स्कूल
0.570000	0.720000	के
0.720000	1.110000	लइका
1.110000	1.260000	मन
1.260000	1.680000	मस्त
1.680000	2.190000	एदे
2.190000	2.250000	!SIL
2.310000	2.730000	बनात
2.730000	2.850000	हे
2.850000	3.270000	छब्बीस
3.270000	3.690000	जनवरी
3.690000	3.870000	बर
3.870000	4.290000	मस्त
4.290000	4.740000	बइठे
4.980000	5.010000	!SIL
5.040000	5.280000	कोई
5.280000	5.550000	दिल
5.550000	6.030000	बनाए
6.030000	6.360000	हे
6.360000	6.600000	कोई
6.630000	6.930000	फूल
6.930000	7.320000	बनाए
7.320000	7.560000	हे
8.040000	8.460000	मस्त
8.550000	8.670000	से
8.670000	8.850000	एला
8.850000	9.240000	बना
9.240000	9.330000	के
9.330000	9.450000	एमन
