0.060000	0.210000	ई
0.210000	0.750000	एगो
0.750000	1.230000	नदी
1.230000	1.410000	का
1.440000	1.980000	किनारा
1.980000	2.310000	क
2.310000	2.850000	फोटो
2.910000	3.120000	!SIL
3.150000	3.420000	गइल
3.420000	3.840000	बा
4.530000	4.950000	नदी
4.980000	5.340000	!SIL
5.370000	5.850000	सुंदर
5.850000	6.000000	और
6.000000	6.480000	साफ
6.480000	6.840000	लागा
6.840000	7.350000	तिया
7.920000	8.280000	एकर
8.280000	8.760000	पानी
8.760000	9.150000	एकदम
9.210000	9.840000	!SIL
9.870000	10.380000	नीला
10.380000	10.770000	एकदम
10.770000	11.580000	!SIL
