0.360000	0.450000	!SIL
0.450000	0.840000	সেটা
0.840000	0.990000	নিয়ে
0.990000	1.200000	!SIL
1.290000	1.500000	!SIL
1.530000	2.100000	চিন্তাধারা
2.100000	2.610000	করছে
2.970000	3.330000	হাতে
3.330000	3.720000	খাতা
3.720000	4.170000	আছে
4.290000	4.830000	দেখে
5.220000	5.250000	!SIL
5.250000	5.790000	!SIL
5.790000	6.180000	কিছু
6.180000	6.390000	!SIL
7.080000	7.290000	!SIL
7.410000	7.650000	নিয়ে
7.650000	8.190000	চিন্তাধারা
8.190000	8.760000	করছে
9.390000	9.750000	একজন
9.750000	9.900000	তো
9.900000	10.140000	রেড
10.170000	10.530000	রঙের
10.770000	10.800000	!SIL
10.800000	11.100000	পরে
11.100000	11.400000	আছে
