0.030000	0.300000	এটি
0.300000	0.720000	একটি
1.260000	1.680000	!SIL
1.770000	2.010000	যার
2.010000	2.550000	!SIL
2.550000	3.150000	অনেকগুলো
3.150000	3.840000	!SIL
4.020000	4.290000	আরও
4.350000	4.890000	অন্যান্য
4.950000	5.280000	!SIL
5.310000	5.940000	রয়েছে
5.940000	6.090000	!SIL
6.420000	6.720000	দেখা
6.720000	7.110000	যাচ্ছে
7.110000	7.500000	!SIL
7.500000	7.590000	এ
7.620000	7.950000	অনেক
7.980000	8.400000	বড়
8.400000	8.820000	বড়
9.120000	9.720000	গাছ
9.780000	10.230000	!SIL
10.260000	11.010000	রয়েছে
11.100000	11.490000	কিছু
11.490000	12.330000	মানুষজন
