0.150000	0.420000	ई
0.420000	0.780000	कोई
0.780000	1.260000	बिल्डिंग
1.260000	1.650000	छिये
1.650000	1.860000	जे
1.860000	2.010000	में
2.070000	2.430000	एक
2.430000	2.640000	दू
2.940000	2.970000	!SIL
3.150000	3.450000	छीये
3.450000	3.480000	इ
3.480000	3.840000	दिन
3.840000	4.020000	के
4.020000	4.380000	फोटो
4.380000	4.800000	लेवल
4.800000	5.100000	गेल
5.130000	5.460000	छै
5.460000	5.970000	अच्छा
5.970000	6.330000	अच्छा
7.110000	7.500000	!SIL
7.560000	7.830000	एक
7.830000	8.130000	दो
8.130000	8.190000	दो
8.190000	8.490000	गो
8.880000	9.030000	!SIL
9.510000	9.570000	!SIL
9.600000	10.080000	छै
10.320000	10.590000	तीन
10.590000	10.920000	चार
10.920000	11.160000	गो
11.160000	11.550000	घर
11.550000	12.120000	छीये
