0.330000	0.360000	!SIL
0.420000	0.780000	करने
0.840000	1.200000	बहुत
1.200000	1.530000	निक
1.530000	1.800000	बात
1.830000	2.220000	छै
2.220000	2.250000	!SIL
3.090000	3.540000	मे
4.710000	4.740000	!SIL
4.800000	4.950000	के
4.950000	5.220000	होय
5.250000	5.370000	के
5.370000	5.790000	चाही
5.790000	6.090000	की
6.090000	6.480000	बच्चा
6.510000	6.630000	के
6.930000	6.960000	!SIL
7.050000	7.500000	करे
7.530000	7.560000	!SIL
7.590000	7.770000	करे
8.070000	8.310000	ले
8.970000	9.300000	और
9.300000	9.840000	!SIL
9.930000	10.110000	में
10.110000	10.380000	भी
10.410000	10.980000	भविष्य
10.980000	11.190000	भै
11.220000	11.550000	सके
11.580000	11.850000	छे
12.450000	12.900000	करियर
13.020000	13.050000	!SIL
13.080000	13.380000	सके
13.410000	13.590000	छै
