0.060000	0.510000	आणि
0.840000	1.140000	तिथे
1.170000	1.470000	!SIL
1.530000	1.830000	भाग
1.860000	2.250000	दिसत
2.250000	2.670000	आहे
2.970000	3.480000	आणि
4.410000	4.680000	खूप
4.680000	5.070000	पाणी
5.070000	5.430000	दिसत
5.430000	5.700000	आहे
5.700000	6.330000	पाण्यामध्ये
6.360000	6.750000	दगड
6.750000	7.170000	दिसत
7.170000	7.500000	आहे
8.040000	8.340000	काही
8.340000	8.670000	थोडा
8.700000	9.090000	!SIL
9.150000	9.360000	भाग
9.360000	9.660000	दिसत
9.660000	9.780000	आहे
10.230000	10.680000	पहाडी
10.680000	11.100000	दिसत
11.100000	11.400000	आहे
