0.630000	1.320000	चिरई
1.470000	1.500000	!SIL
1.620000	1.650000	!SIL
1.710000	2.010000	बढ़िया
2.010000	2.310000	दिखत
2.310000	2.370000	है
2.400000	2.580000	का
2.580000	2.700000	का
2.700000	3.150000	चिरई
3.150000	3.270000	ह
3.270000	3.750000	बढ़िया
3.750000	4.320000	मस्त
4.590000	5.010000	चारा
5.070000	5.490000	चरत
5.490000	5.670000	हैं
5.670000	6.060000	बढ़िया
6.060000	6.300000	से
6.300000	6.720000	!SIL
6.720000	6.810000	!SIL
6.810000	6.840000	!SIL
6.900000	7.290000	बढ़िया
7.290000	7.620000	होटल
7.980000	8.220000	है
8.280000	8.640000	बढ़िया
8.640000	8.820000	से
8.820000	9.030000	!SIL
9.120000	9.450000	लगल
9.450000	9.570000	हैं
