0.090000	0.240000	बहुत
0.240000	0.480000	सारा
0.900000	1.080000	है
1.080000	1.380000	देखने
1.380000	1.470000	में
1.470000	1.650000	बहुत
1.650000	1.860000	अच्छा
1.860000	2.130000	लगता
2.160000	2.220000	है
2.220000	2.490000	दूसरा
2.490000	2.550000	!SIL
2.550000	2.610000	है
2.640000	2.790000	!SIL
3.420000	3.540000	में
3.570000	3.750000	बहुत
3.750000	3.960000	अच्छा
3.960000	4.140000	लगता
4.140000	4.200000	है
4.200000	4.380000	बहुत
4.380000	4.500000	सारा
4.530000	4.860000	पानी
4.860000	4.980000	है
5.520000	5.850000	देखने
5.850000	5.940000	में
5.940000	6.150000	बहुत
6.150000	6.300000	अच्छा
6.300000	6.630000	लगता
6.690000	6.810000	है
