0.060000	0.360000	यह
0.420000	0.720000	एक
0.750000	1.410000	!SIL
1.470000	1.860000	है
2.160000	2.340000	जो
2.340000	2.550000	की
2.550000	2.970000	बहुत
2.970000	3.360000	बड़ा
3.360000	3.630000	है
3.720000	3.870000	और
3.870000	4.470000	सुंदर
4.470000	4.560000	है
4.560000	4.950000	यहाँ
5.520000	5.850000	बहुत
5.850000	6.270000	सारे
6.270000	6.750000	फ्लैट
6.750000	7.110000	बने
7.110000	7.200000	हुए
7.200000	7.290000	हैं
7.290000	7.680000	जहाँ
7.680000	8.070000	लोग
8.970000	9.000000	!SIL
9.030000	9.390000	पे
9.540000	9.780000	और
9.840000	10.260000	खरीद
10.290000	10.530000	कर
10.530000	10.680000	रह
