0.030000	0.300000	खाली
0.300000	0.750000	गार्डन
0.750000	1.230000	मध्ये
1.230000	1.830000	फिरायला
1.830000	2.250000	आलेले
2.250000	2.580000	लोक
3.180000	3.420000	!SIL
3.480000	3.990000	आहेत
4.440000	4.980000	गार्डन
4.980000	5.400000	मध्ये
5.400000	5.730000	खूप
5.760000	6.030000	छान
6.030000	6.690000	प्रकारची
6.690000	7.170000	झाडी
7.170000	7.290000	!SIL
7.920000	8.280000	आहे
8.310000	8.820000	तसेच
10.140000	10.170000	अ
10.260000	10.380000	!SIL
10.440000	11.160000	वातावरण
11.190000	11.610000	आहे
