0.060000	0.360000	ಮತ್ತೆ
0.360000	0.660000	ಇಲ್ಲಿ
0.660000	1.200000	ಒಂದು
1.380000	1.800000	ನೀರಿನ
1.800000	2.160000	ಪೈಪ್
2.340000	2.940000	ಕಾಣಬಹುದು
2.940000	3.210000	ಒಂದು
3.210000	3.660000	ಸ್ಟ್ರೀಟ್
3.660000	3.960000	ಲೈಟ್
4.230000	4.740000	ಕಾಣಬಹುದು
4.740000	5.220000	ತೆಂಗಿನ
5.220000	5.640000	ಮರಗಳು
5.640000	6.030000	ಇದೆ
6.240000	6.540000	ಶೋ
6.540000	7.020000	ಗಿಡಗಳು
7.020000	7.470000	ಇವೆ
7.710000	8.010000	ಮತ್ತೆ
8.010000	8.190000	ಇಲ್ಲಿ
8.190000	8.460000	ತುಂಬಾ
8.460000	8.910000	ಚನ್ನಾಗಿ
8.910000	9.540000	!SIL
9.570000	10.290000	!SIL
