0.000000	0.037418	notspeech
0.037418	2.319466	speech
2.319466	2.656253	speech
2.656253	4.160046	notspeech
4.160046	7.025532	speech
7.025532	8.367085	speech
8.367085	10.199833	notspeech
10.199833	11.675653	speech
11.675653	13.587842	speech
13.587842	15.316533	notspeech
15.316533	15.426184	notspeech
15.426184	16.107590	speech
16.107590	17.166063	speech
17.166063	17.580054	speech
17.580054	17.813903	notspeech
17.813903	19.431823	speech
19.431823	21.119114	notspeech
21.119114	24.271037	speech
24.271037	26.117211	notspeech
26.117211	29.193049	speech
29.193049	30.847893	speech
30.847893	32.017136	speech
32.017136	32.378539	speech
32.378539	33.288199	notspeech
33.288199	34.487653	speech
34.487653	34.757306	notspeech
34.757306	36.361092	speech
36.361092	36.571438	notspeech
