281474982656556	0.27	0.6000000000000001
281474982656556	0.6000000000000001	0.78
281474982656556	0.78	1.11
281474982656556	1.1099999999999999	1.3199999999999998
281474982656556	1.32	1.6800000000000002
281474982656556	1.6800000000000002	1.86
281474982656556	1.8599999999999999	2.19
281474982656556	2.19	2.73
281474982656556	2.7600000000000002	3.0900000000000003
281474982656556	3.09	3.5999999999999996
281474982656556	3.63	4.109999999999999
281474982656556	4.11	4.380000000000001
281474982656556	4.38	4.83
281474982656556	4.83	5.16
281474982656556	5.16	5.49
