281474982052265	0.27	0.72
281474982052265	0.72	1.17
281474982052265	1.17	1.41
281474982052265	1.41	1.74
281474982052265	1.7399999999999998	1.8899999999999997
281474982052265	1.92	2.31
281474982052265	2.31	2.6100000000000003
281474982052265	2.61	2.91
281474982052265	2.91	3.27
281474982052265	3.2700000000000005	3.4500000000000006
281474982052265	3.4499999999999997	3.6599999999999997
281474982052265	3.66	4.05
281474982052265	4.050000000000001	4.200000000000001
281474982052265	4.199999999999999	4.589999999999999
281474982052265	4.59	4.74
281474982052265	4.74	5.04
281474982052265	5.04	5.22
281474982052265	5.22	5.55
281474982052265	5.550000000000001	5.760000000000001
