281474980729400	0.72	1.32
281474980729400	1.32	1.4100000000000001
281474980729400	1.41	1.71
281474980729400	1.71	1.89
281474980729400	1.8900000000000001	2.2800000000000002
281474980729400	2.2800000000000002	2.49
281474980729400	2.4899999999999998	2.82
281474980729400	2.82	2.9699999999999998
281474980729400	2.9699999999999998	3.4499999999999997
281474980729400	3.4499999999999997	3.9899999999999998
281474980729400	4.0200000000000005	4.23
281474980729400	4.2299999999999995	4.6499999999999995
281474980729400	4.68	5.1
281474980729400	5.46	5.79
281474980729400	5.79	6.24
281474980729400	6.24	6.6000000000000005
281474980729400	6.6000000000000005	6.9
281474980729400	6.93	7.08
281474980729400	7.08	7.38
281474980729400	7.41	7.71
