281474978100266	0.9299999999999999	1.65
281474978100266	1.6500000000000001	1.86
281474978100266	1.8599999999999999	2.2199999999999998
281474978100266	2.2199999999999998	2.61
281474978100266	2.61	2.8499999999999996
281474978100266	2.8499999999999996	3.3599999999999994
281474978100266	3.3600000000000003	3.6900000000000004
281474978100266	3.69	4.02
281474978100266	4.0200000000000005	4.2
281474978100266	4.199999999999999	4.289999999999999
281474978100266	4.29	4.77
281474978100266	4.7700000000000005	5.25
