281474978489324	0.8400000000000001	1.1400000000000001
281474978489324	1.1400000000000001	1.5
281474978489324	1.5	1.98
281474978489324	2.0100000000000002	2.5500000000000003
281474978489324	2.55	2.9699999999999998
281474978489324	2.9699999999999998	3.2699999999999996
281474978489324	3.3600000000000003	3.8100000000000005
281474978489324	3.81	4.29
281474978489324	4.29	4.86
281474978489324	4.86	5.5200000000000005
281474978489324	5.61	5.8500000000000005
281474978489324	5.88	6.33
281474978489324	6.36	6.69
