281474982210158	1.29	1.71
281474982210158	1.71	2.25
281474982210158	2.2800000000000002	2.49
281474982210158	2.4899999999999998	2.9399999999999995
281474982210158	3.51	3.78
281474982210158	4.2299999999999995	4.709999999999999
281474982210158	4.71	5.1
281474982210158	5.43	5.97
281474982210158	6.51	6.93
281474982210158	6.99	7.32
281474982210158	7.3500000000000005	7.500000000000001
281474982210158	7.5600000000000005	8.190000000000001
281474982210158	8.19	8.61
281474982210158	8.61	9.389999999999999
281474982210158	9.45	9.75
281474982210158	9.78	10.17
