281474982392785	0.39	0.6900000000000001
281474982392785	0.6900000000000001	0.9000000000000001
281474982392785	0.8999999999999999	1.0499999999999998
281474982392785	1.0499999999999998	1.38
281474982392785	1.3800000000000001	1.6800000000000002
281474982392785	1.6800000000000002	1.9200000000000002
281474982392785	1.92	2.2199999999999998
281474982392785	2.2199999999999998	2.3699999999999997
281474982392785	2.4000000000000004	2.6700000000000004
281474982392785	2.67	3.09
281474982392785	3.2700000000000005	3.7500000000000004
281474982392785	3.75	3.84
281474982392785	3.84	4.05
