281474977490104	1.08	1.59
281474977490104	1.59	1.9200000000000002
281474977490104	1.92	2.28
281474977490104	2.2800000000000002	2.7600000000000002
281474977490104	2.7600000000000002	2.9400000000000004
281474977490104	2.94	3.33
281474977490104	3.4499999999999997	3.78
281474977490104	3.7800000000000002	3.9000000000000004
281474977490104	3.93	4.44
281474977490104	4.4399999999999995	4.949999999999999
281474977490104	4.949999999999999	5.31
281474977490104	5.3100000000000005	5.61
281474977490104	5.64	5.91
