281474982828118	0.5700000000000001	0.9000000000000001
281474982828118	0.8999999999999999	1.2
281474982828118	1.2000000000000002	1.4400000000000002
281474982828118	1.44	1.74
281474982828118	1.7399999999999998	2.01
281474982828118	2.0100000000000002	2.0700000000000003
281474982828118	2.07	2.37
281474982828118	2.37	2.52
281474982828118	2.52	2.76
281474982828118	2.79	2.97
281474982828118	2.9699999999999998	3.1199999999999997
281474982828118	3.12	3.3600000000000003
281474982828118	3.3600000000000003	3.4200000000000004
281474982828118	3.42	3.69
281474982828118	3.69	3.75
281474982828118	3.7800000000000002	4.050000000000001
281474982828118	4.050000000000001	4.32
281474982828118	4.32	4.62
281474982828118	4.62	4.83
281474982828118	5.07	5.25
281474982828118	5.25	5.49
