281474982324134	1.29	1.86
281474982324134	1.92	2.34
281474982324134	2.37	2.8200000000000003
281474982324134	2.82	3.0
281474982324134	3.0	3.42
281474982324134	3.42	3.84
281474982324134	3.93	4.95
281474982324134	4.949999999999999	5.1899999999999995
281474982324134	5.1899999999999995	5.67
281474982324134	5.67	6.27
281474982324134	6.6899999999999995	7.4399999999999995
281474982324134	7.5600000000000005	8.07
281474982324134	8.07	8.43
281474982324134	8.459999999999999	8.76
281474982324134	8.76	9.03
281474982324134	9.06	9.24
281474982324134	9.24	9.63
281474982324134	9.66	10.08
